RTI,T2TI,1 Carbon Costs ($/MWh),2 std ($/MWh),3 Investment ($/kW),4 std ($/MWh),5 Fuel ($/MWh),6 std ($/MWh),7 O&M ($/MWh),8 std ($/MWh),9 Lifetime (years),10 Lead Time (years),11 Decision Load Factor,12 Type (0;1;2;3),13 Efficiency (%),14 Resource (%),15 Emissions (tCO2/GWh),16 Learning exp,17 Discount Rate (%),18 Variable (0 or 1),19 Flexible (0 or 1),20 Baseload (0 or 1),21 Storage,22 Gamma,23 Value factor
22 Malta (MT),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
22 Malta (MT),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
22 Malta (MT),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
23 Poland (PL),1 Nuclear,0.0,0.0,6580.0,2632.0,6.789000034332275,2.7149999141693115,30.320999145507812,12.128000259399414,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
23 Poland (PL),2 Oil,0.0,0.0,2084.0,833.5999755859375,55.415000915527344,22.166000366210938,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.05999999865889549,1.0
23 Poland (PL),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,7.526000022888184,3.010999917984009,33.7400016784668,13.496000289916992,40.0,6.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.10999999940395355,0.0,0.0,1.0,0.0,-0.4699999988079071,1.0
23 Poland (PL),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
23 Poland (PL),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
23 Poland (PL),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
23 Poland (PL),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,60.65399932861328,24.261999130249023,6.353000164031982,1.9290000200271606,25.0,4.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.49000000953674316,1.149999976158142
23 Poland (PL),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,65.50599670410156,26.202999114990234,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.019999999552965164,1.149999976158142
23 Poland (PL),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,87.947998046875,35.17900085449219,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
23 Poland (PL),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.98400115966797,37.99399948120117,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
23 Poland (PL),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.46000000834465027,1.0
23 Poland (PL),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,-0.05999999865889549,1.0
23 Poland (PL),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.10999999940395355,1.149999976158142
23 Poland (PL),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,-0.05999999865889549,1.149999976158142
23 Poland (PL),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
23 Poland (PL),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
23 Poland (PL),17 Onshore,0.0,0.0,1679.0,671.5999755859375,0.0,0.0,18.91200065612793,7.565000057220459,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,-0.019999999552965164,0.8500000238418579
23 Poland (PL),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.0729999989271164,1.0,0.0,0.0,0.0,-0.10999999940395355,0.8999999761581421
23 Poland (PL),19 Solar PV,0.0,0.0,700.0,280.0,0.0,0.0,9.699999809265137,2.618000030517578,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,0.10999999940395355,0.8500000238418579
23 Poland (PL),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
23 Poland (PL),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
23 Poland (PL),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
24 Slovenia (SI),1 Nuclear,0.0,0.0,6580.0,2632.0,6.789000034332275,2.7149999141693115,30.320999145507812,12.128000259399414,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,-0.41999998688697815,1.0
24 Slovenia (SI),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.019999999552965164,1.0
24 Slovenia (SI),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,9.906999588012695,3.9630000591278076,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,-0.4000000059604645,1.0
24 Slovenia (SI),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,61.50199890136719,24.60099983215332,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.41999998688697815,1.149999976158142
24 Slovenia (SI),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,66.4219970703125,26.569000244140625,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.009999999776482582,1.149999976158142
24 Slovenia (SI),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,89.1780014038086,35.67100143432617,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
24 Slovenia (SI),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,96.31199645996094,38.525001525878906,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
24 Slovenia (SI),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.12999999523162842,1.0
24 Slovenia (SI),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.05999999865889549,1.0
24 Slovenia (SI),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.17000000178813934,1.149999976158142
24 Slovenia (SI),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,0.14000000059604645,1.149999976158142
24 Slovenia (SI),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),17 Onshore,0.0,0.0,1512.8900146484375,605.156005859375,0.0,0.0,18.91200065612793,7.565000057220459,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07699999958276749,1.0,0.0,0.0,0.0,0.10000000149011612,0.8500000238418579
24 Slovenia (SI),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.8999999761581421
24 Slovenia (SI),19 Solar PV,0.0,0.0,1003.6010131835938,401.44000244140625,0.0,0.0,9.699999809265137,2.618000030517578,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.050999999046325684,1.0,0.0,0.0,0.0,-0.019999999552965164,0.8500000238418579
24 Slovenia (SI),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
24 Slovenia (SI),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
24 Slovenia (SI),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
25 Slovakia (SK),1 Nuclear,0.0,0.0,7938.14013671875,3175.256103515625,6.789000034332275,2.7149999141693115,18.204999923706055,7.2820000648498535,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,-0.28999999165534973,1.0
25 Slovakia (SK),2 Oil,0.0,0.0,2084.0,833.5999755859375,51.72700119018555,20.69099998474121,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.05999999865889549,1.0
25 Slovakia (SK),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,7.526000022888184,3.010999917984009,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
25 Slovakia (SK),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
25 Slovakia (SK),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.009999999776482582,1.0
25 Slovakia (SK),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
25 Slovakia (SK),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,64.63600158691406,25.854000091552734,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.6000000238418579,1.149999976158142
25 Slovakia (SK),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,69.80699920654297,27.92300033569336,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
25 Slovakia (SK),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,93.72200012207031,37.48899841308594,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
25 Slovakia (SK),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,101.22000122070312,40.487998962402344,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
25 Slovakia (SK),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.4699999988079071,1.0
25 Slovakia (SK),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
25 Slovakia (SK),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.27000001072883606,1.149999976158142
25 Slovakia (SK),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,-0.09000000357627869,1.149999976158142
25 Slovakia (SK),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
25 Slovakia (SK),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
25 Slovakia (SK),17 Onshore,0.0,0.0,1512.8900146484375,605.156005859375,0.0,0.0,18.91200065612793,7.565000057220459,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07199999690055847,1.0,0.0,0.0,0.0,0.11999999731779099,0.8500000238418579
25 Slovakia (SK),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.8999999761581421
25 Slovakia (SK),19 Solar PV,0.0,0.0,1189.7220458984375,475.8890075683594,0.0,0.0,9.699999809265137,2.618000030517578,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.04899999871850014,1.0,0.0,0.0,0.0,0.03999999910593033,0.8500000238418579
25 Slovakia (SK),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
25 Slovakia (SK),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
25 Slovakia (SK),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
26 Bulgaria (BG),1 Nuclear,0.0,0.0,6138.22314453125,1801.8609619140625,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,-0.3100000023841858,1.0
26 Bulgaria (BG),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.0
26 Bulgaria (BG),3 Coal,0.0,0.0,1979.9320068359375,662.2659912109375,5.854000091552734,2.3420000076293945,14.321000099182129,4.434000015258789,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
26 Bulgaria (BG),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.17000000178813934,1.0
26 Bulgaria (BG),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
26 Bulgaria (BG),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
26 Bulgaria (BG),7 CCGT,0.0,0.0,1046.133056640625,313.1090087890625,67.95800018310547,27.183000564575195,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.33000001311302185,1.149999976158142
26 Bulgaria (BG),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,73.3949966430664,29.357999801635742,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,-0.18000000715255737,1.149999976158142
26 Bulgaria (BG),9 OCGT,0.0,0.0,718.7670288085938,239.52200317382812,98.53900146484375,39.41600036621094,16.632999420166016,5.793000221252441,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
26 Bulgaria (BG),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,106.4219970703125,42.569000244140625,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
