RTI,FSTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
24 Slovenia (SI),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99853.4921875,99332.5703125,98811.640625,98290.71875,97769.7890625,97248.8671875,96727.9453125,96207.015625,98376.0,88354.0,91319.0,94843.0,97410.0,100547.0,92533.0625,91419.21875,90533.8359375,89876.6953125,89452.078125,89274.3125,89348.78125,89677.8515625,90262.0390625,91093.7890625,92152.7734375,93414.46875,94857.6875,96462.5859375,98208.28125,100087.3828125,102086.1796875,104195.1953125,106404.2734375,108701.390625,111073.1484375,113505.2890625,115985.4453125,118501.0234375,121041.84375,123600.375,126172.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Slovenia (SI),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6864.52392578125,6748.1083984375,6631.6923828125,6515.27685546875,6398.86083984375,6282.4453125,6166.029296875,6049.61376953125,6113.0,5890.0,6281.0,5486.0,5200.0,4995.0,5003.83251953125,4885.16748046875,4821.20458984375,4798.29052734375,4809.92529296875,4851.1689453125,4916.55712890625,5001.748046875,5101.33447265625,5210.505859375,5325.10205078125,5442.54541015625,5561.20654296875,5679.1044921875,5795.6337890625,5910.0263671875,6022.04052734375,6131.72705078125,6238.857421875,6343.1494140625,6444.82421875,6543.99853515625,6640.97607421875,6735.98193359375,6829.35888671875,6921.794921875,7013.3388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Slovenia (SI),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31451.236328125,31439.048828125,31426.861328125,31414.673828125,31402.484375,31390.296875,31378.109375,31365.921875,29757.0,31396.0,31391.0,32467.0,33473.0,34649.0,29050.34765625,29178.931640625,29624.701171875,30252.76953125,30989.853515625,31792.1171875,32626.203125,33463.359375,34273.75,35031.48046875,35724.51953125,36351.05859375,36914.390625,37418.75,37869.12890625,38271.765625,38632.5234375,38954.14453125,39235.78125,39477.828125,39683.8046875,39858.87109375,40009.01953125,40139.796875,40255.4765625,40359.80078125,40455.51953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Slovenia (SI),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Slovakia (SK),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Slovakia (SK),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273185.71875,272163.375,271141.03125,270118.6875,269096.34375,268074.0,267051.65625,266029.3125,228387.0,263905.0,267937.0,285845.0,278370.0,272796.0,258694.84375,255580.859375,253105.59375,251268.421875,250081.328125,249584.359375,249792.546875,250712.515625,252345.734375,254671.046875,257631.671875,261158.984375,265193.78125,269680.625,274561.0625,279814.46875,285402.5,291298.6875,297474.59375,303896.65625,310527.40625,317326.9375,324260.71875,331293.5,338396.875,345549.78125,352741.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Slovakia (SK),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18347.181640625,18018.96875,17690.7578125,17362.544921875,17034.333984375,16706.123046875,16377.91015625,16049.6982421875,17344.0,15894.0,15014.0,14658.0,13537.0,12799.0,13143.3798828125,12831.685546875,12663.677734375,12603.4892578125,12634.0498046875,12742.3828125,12914.13671875,13137.904296875,13399.4833984375,13686.240234375,13987.24609375,14295.7294921875,14607.412109375,14917.091796875,15223.173828125,15523.6455078125,15817.8671875,16105.9775390625,16387.373046875,16661.3125,16928.37890625,17188.876953125,17443.603515625,17693.15234375,17938.419921875,18181.21875,18421.673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Slovakia (SK),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67541.46875,67312.34375,67083.21875,66854.09375,66624.96875,66395.84375,66166.71875,65937.59375,67896.0,65184.0,63938.0,68676.0,66346.0,65603.0,59687.859375,59952.0546875,60867.94921875,62158.40234375,63672.83984375,65321.19921875,67034.9375,68754.9921875,70420.046875,71976.90625,73400.8515625,74688.1640625,75845.6015625,76881.875,77807.2421875,78634.5078125,79375.734375,80036.5546875,80615.2109375,81112.53125,81535.7421875,81895.4296875,82203.9375,82472.640625,82710.3125,82924.6640625,83121.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25 Slovakia (SK),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Bulgaria (BG),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Bulgaria (BG),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118626.265625,118108.7734375,117591.2890625,117073.796875,116556.3046875,116038.8203125,115521.328125,115003.84375,107531.0,110815.0,112964.0,116808.0,118535.0,120383.0,111331.8515625,109991.71875,108926.4609375,108135.8203125,107624.9375,107411.0625,107500.65625,107896.578125,108599.4453125,109600.171875,110874.3046875,112392.3125,114128.734375,116059.6796875,118160.03125,120420.8828125,122825.75,125363.2265625,128021.09375,130784.890625,133638.5,136564.734375,139548.75,142575.390625,145632.40625,148710.71875,151805.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Bulgaria (BG),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7927.47314453125,7777.14306640625,7626.81298828125,7476.48291015625,7326.15283203125,7175.82275390625,7025.49267578125,6875.16259765625,7600.0,7024.0,6425.0,5966.0,5593.0,5186.0,5564.15576171875,5432.20263671875,5361.07763671875,5335.59765625,5348.53515625,5394.39697265625,5467.107421875,5561.83837890625,5672.57568359375,5793.97216796875,5921.40087890625,6051.9951171875,6183.94384765625,6315.04443359375,6444.6220703125,6571.82421875,6696.38134765625,6818.35107421875,6937.4775390625,7053.44775390625,7166.50830078125,7276.7880859375,7384.625,7490.26953125,7594.1025390625,7696.8896484375,7798.68408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Bulgaria (BG),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85150.8515625,84528.0078125,83905.171875,83282.328125,82659.4921875,82036.6484375,81413.8125,80790.96875,87691.0,84727.0,80197.0,76468.0,73573.0,70328.0,70834.375,71147.90625,72234.8359375,73766.28125,75563.53125,77519.71875,79553.4921875,81594.7578125,83570.765625,85418.359375,87108.21875,88635.9296875,90009.5234375,91239.3125,92337.484375,93319.2421875,94198.8984375,94983.1171875,95669.8359375,96260.03125,96762.2734375,97189.1328125,97555.25,97874.1328125,98156.1875,98410.5703125,98643.9609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26 Bulgaria (BG),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Romania (RO),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Romania (RO),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786845.5,781873.5625,776901.5625,771929.625,766957.625,761985.625,757013.6875,752041.6875,609121.0,811277.0,850990.0,750742.0,716300.0,686595.0,716790.75,708162.5625,701304.0625,696213.6875,692924.4375,691547.4375,692124.3125,694673.375,699198.6875,705641.625,713844.9375,723618.375,734798.0,747230.0625,760752.8125,775308.9375,790792.25,807129.375,824241.5625,842035.8125,860408.1875,879248.3125,898460.375,917946.875,937628.875,957448.125,977373.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Romania (RO),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31929.576171875,31822.337890625,31715.09765625,31607.857421875,31500.619140625,31393.37890625,31286.138671875,31178.900390625,18653.0,21789.0,28006.0,53861.0,41369.0,33999.0,29050.158203125,28361.236328125,27989.896484375,27856.8671875,27924.412109375,28163.85546875,28543.47265625,29038.056640625,29616.212890625,30250.015625,30915.314453125,31597.140625,32286.037109375,32970.50390625,33647.0234375,34311.140625,34961.4453125,35598.2421875,36220.1953125,36825.671875,37415.953125,37991.71875,38554.73046875,39106.29296875,39648.3984375,40185.046875,40716.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Romania (RO),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304817.84375,303115.59375,301413.3125,299711.0625,298008.8125,296306.53125,294604.28125,292902.03125,269655.0,274703.0,318908.0,383407.0,278146.0,218773.0,259765.25,260915.03125,264901.0625,270517.1875,277108.125,284281.875,291740.1875,299225.9375,306472.40625,313247.9375,319445.03125,325047.5,330084.75,334594.65625,338621.90625,342222.25,345448.09375,348324.0,350842.375,353006.71875,354848.5625,356413.96875,357756.59375,358926.0,359960.375,360893.25,361749.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Romania (RO),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Norway (NO),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Norway (NO),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636078.9375,598847.75,580217.125,592984.5,576443.1875,584898.0625,578349.375,577600.9375,612881.25,616986.9375,571437.9375,567680.25,601605.1875,611772.8125,643454.3125,654244.5,664104.0,672321.9375,679773.5,686831.4375,693759.0,699642.875,705354.875,711896.375,718545.125,725741.4375,733274.75,741255.1875,749623.125,758125.5625,767011.0625,776891.0625,787393.25,797910.625,808721.875,819737.4375,830940.1875,841161.3125,853687.8125,866453.25,879420.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Norway (NO),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82388.21875,76872.796875,73801.703125,74722.8203125,71946.90625,72291.9609375,70771.671875,69961.3515625,73819.8515625,76859.75,67699.140625,64357.31640625,68809.5234375,70544.515625,68954.8671875,69282.4765625,70084.5234375,71130.8671875,72435.8359375,73962.46875,75652.359375,77331.140625,79000.109375,80695.4921875,82283.9140625,83793.671875,85193.1328125,86482.875,87667.2109375,88714.09375,89664.3359375,90601.7578125,91491.1484375,92271.0546875,92991.34375,93657.6484375,94284.34375,94754.421875,95451.9609375,96158.0078125,96871.8046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Norway (NO),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144625.34375,136700.65625,132977.8125,136452.140625,133185.1875,135692.625,134727.859375,135114.109375,143612.59375,153173.125,136334.359375,132042.65625,146191.40625,154427.453125,144062.234375,148918.96875,154973.421875,161388.796875,167946.65625,174429.984375,180661.078125,186182.46875,191003.90625,195238.09375,198650.6875,201401.609375,203501.671875,205057.734375,206138.09375,206737.078125,206997.84375,207130.5625,207058.46875,206657.171875,206054.203125,205287.125,204410.046875,203193.796875,202472.75,201768.046875,201088.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Norway (NO),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404566.0,1382440.0,1467277.875,1457717.75,1508284.5,1506233.25,1526007.5,1626844.125,1681203.375,1678945.375,1555024.125,1586373.5,1626176.75,1635850.75,1698505.875,1715105.375,1719465.5,1736715.125,1754845.0,1779836.125,1805031.375,1812171.375,1783316.875,1800138.375,1806635.375,1809066.125,1819596.75,1835138.375,1841910.0,1850765.625,1862511.125,1875665.5,1886605.125,1897381.75,1908750.0,1920362.125,1932081.375,1942890.75,1954871.75,1967269.25,1980217.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181926.609375,177460.859375,186632.90625,183689.109375,188251.703125,186166.703125,186735.0625,197049.921875,202496.296875,209150.828125,184226.125,179845.515625,185996.484375,188632.609375,182017.96875,181624.359375,181459.40625,183742.40625,186994.15625,191664.3125,196833.296875,200298.3125,199732.421875,204050.828125,206886.140625,208873.6875,211403.90625,214107.15625,215408.390625,216572.296875,217729.328125,218741.875,219214.046875,219414.8125,219478.71875,219407.578125,219227.59375,218861.109375,218576.78125,218325.328125,218129.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319356.34375,315573.46875,336280.0,335436.59375,348483.875,349436.5,355487.0625,380556.15625,393945.78125,416814.84375,370999.5625,368991.15625,395164.59375,412931.5,380276.5,390391.84375,401249.59375,416893.09375,433556.71875,452013.09375,470046.375,482238.25,482906.53125,493689.25,499466.6875,502036.6875,504982.59375,507665.03125,506504.9375,504694.59375,502646.9375,500079.96875,496114.9375,491417.875,486330.3125,480916.9375,475289.15625,469331.34375,463645.1875,458111.40625,452796.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
