RTI,FTTI,1 Purchase cost (USD/veh),2 Std of purchase cost,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 Lifetime (y),9 Energy use (MJ/vkm),10 Loads (t or passengers/veh),11 Gamma,12 CO2 emissions (gCO2/km),13 Learning exponent,14 Turnover rate (1/y),15 Average mileage (km/y),16 Battery capacity (kWh),17 Battery cost ($/kWh)
56 Nigeria (NG),Diesel LCV,55000.0,13750.0,0.12745390832424164,0.03186347708106041,0.07500000298023224,0.02250000089406967,0.07000000029802322,7.0,3.935776710510254,0.6000000238418579,-0.2199999988079071,245.86021423339844,-0.07400000095367432,0.4285714328289032,22720.0,0.0,0.0
56 Nigeria (NG),Diesel MDT,86000.0,21500.0,0.29182887077331543,0.07295721769332886,0.10599999874830246,0.03180000185966492,0.07000000029802322,17.0,9.011674880981445,6.639999866485596,0.2199999988079071,611.4072265625,-0.07400000095367432,0.1764705926179886,29379.0,0.0,0.0
56 Nigeria (NG),Diesel HDT,168000.0,50400.0,0.37939244508743286,0.09484811127185822,0.12999999523162842,0.039000000804662704,0.07000000029802322,12.0,11.715639114379883,18.709999084472656,-0.3199999928474426,788.6195678710938,-0.07400000095367432,0.25,53127.0,0.0,0.0
56 Nigeria (NG),Diesel Bus,190000.0,57000.0,0.5658074617385864,0.1414518654346466,0.25,0.07500000298023224,0.07000000029802322,18.0,17.47213363647461,19.93000030517578,0.18000000715255737,1185.1534423828125,-0.07400000095367432,0.1666666716337204,41932.0,0.0,0.0
56 Nigeria (NG),Adv diesel TWV,10998.900390625,10998.900390625,0.013443013653159142,0.0033607534132897854,9999.0,9999.0,0.07000000029802322,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
56 Nigeria (NG),Adv diesel LCV,60500.0,15125.0,0.09559043496847153,0.023897608742117882,0.07500000298023224,0.02250000089406967,0.07000000029802322,7.0,2.9518325328826904,0.6000000238418579,0.0,184.39515686035156,-0.07400000095367432,0.4285714328289032,22720.0,0.0,0.0
56 Nigeria (NG),Adv diesel MDT,94600.0,23650.0,0.21887163817882538,0.054717909544706345,0.10599999874830246,0.03180000185966492,0.07000000029802322,17.0,6.758756637573242,6.639999866485596,0.0,458.5554504394531,-0.07400000095367432,0.1764705926179886,29379.0,0.0,0.0
56 Nigeria (NG),Adv diesel HDT,184800.0,55440.0,0.28454434871673584,0.07113608717918396,0.12999999523162842,0.039000000804662704,0.07000000029802322,12.0,8.78672981262207,18.709999084472656,0.0,591.4646606445312,-0.07400000095367432,0.25,53127.0,0.0,0.0
56 Nigeria (NG),Adv diesel Bus,209000.0,62700.0,0.4243555963039398,0.10608889907598495,0.25,0.07500000298023224,0.07000000029802322,18.0,13.104101181030273,19.93000030517578,0.0,888.8650512695312,-0.07400000095367432,0.1666666716337204,41932.0,0.0,0.0
56 Nigeria (NG),CNG/LPG TWV,9999.0,9999.0,0.01658185012638569,0.004145462531596422,9999.0,9999.0,0.07000000029802322,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
56 Nigeria (NG),CNG/LPG LCV,55000.0,13750.0,0.15138816833496094,0.037847042083740234,0.07500000298023224,0.02250000089406967,0.07000000029802322,7.0,3.487983226776123,0.6000000238418579,-0.25,209.31146240234375,-0.07400000095367432,0.4285714328289032,22720.0,0.0,0.0
56 Nigeria (NG),CNG/LPG MDT,86000.0,21500.0,0.44141340255737305,0.11035335063934326,0.10599999874830246,0.03180000185966492,0.07000000029802322,17.0,10.170165061950684,6.639999866485596,-0.15000000596046448,624.965087890625,-0.07400000095367432,0.1764705926179886,29379.0,0.0,0.0
56 Nigeria (NG),CNG/LPG HDT,168000.0,50400.0,0.5496412515640259,0.13741031289100647,0.12999999523162842,0.039000000804662704,0.07000000029802322,12.0,12.663734436035156,18.709999084472656,-0.41999998688697815,768.5762939453125,-0.07400000095367432,0.25,53127.0,0.0,0.0
56 Nigeria (NG),CNG/LPG Bus,190000.0,57000.0,0.871418297290802,0.2178545743227005,0.25,0.07500000298023224,0.07000000029802322,18.0,20.077478408813477,19.93000030517578,0.10999999940395355,1219.382080078125,-0.07400000095367432,0.1666666716337204,41932.0,0.0,0.0
56 Nigeria (NG),PHEV TWV,9999.0,9999.0,0.020867545157670975,0.005216886289417744,9999.0,9999.0,0.07000000029802322,7.0,0.6443897485733032,9999.0,0.0,44.5775032043457,-0.0892999991774559,0.4285714328289032,9999.0,0.25,139.0
56 Nigeria (NG),PHEV LCV,101000.0,25250.0,0.0834701806306839,0.020867545157670975,0.05999999865889549,0.017999999225139618,0.07000000029802322,7.0,2.577558994293213,0.6000000238418579,0.0,178.3100128173828,-0.0892999991774559,0.4285714328289032,22720.0,20.0,139.0
56 Nigeria (NG),PHEV MDT,123000.0,30750.0,0.22722141444683075,0.05680535361170769,0.0949999988079071,0.02850000001490116,0.07000000029802322,17.0,7.016597270965576,6.639999866485596,0.0,501.2718811035156,-0.0892999991774559,0.1764705926179886,29379.0,51.25,139.0
56 Nigeria (NG),PHEV HDT,515000.0,154500.0,0.3511238694190979,0.08778096735477448,0.10999999940395355,0.032999999821186066,0.07000000029802322,12.0,10.842704772949219,18.709999084472656,0.0,762.7269897460938,-0.0892999991774559,0.25,53127.0,150.0,139.0
56 Nigeria (NG),PHEV Bus,380000.0,114000.0,0.4008471667766571,0.10021179169416428,0.20000000298023224,0.05999999865889549,0.07000000029802322,18.0,12.37816047668457,19.93000030517578,0.0,866.0819091796875,-0.0892999991774559,0.1666666716337204,41932.0,125.0,139.0
56 Nigeria (NG),BEV TWV,9999.0,9999.0,0.022529352456331253,0.0008417211356572807,9999.0,9999.0,0.07000000029802322,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,139.0
56 Nigeria (NG),BEV LCV,101000.0,25250.0,0.045058704912662506,0.005408658180385828,0.05999999865889549,0.017999999225139618,0.07000000029802322,7.0,1.042409896850586,0.6000000238418579,0.0,0.0,-0.15200309455394745,0.4285714328289032,22720.0,80.0,139.0
56 Nigeria (NG),BEV MDT,123000.0,30750.0,0.09375414252281189,0.011253854259848595,0.0949999988079071,0.02850000001490116,0.07000000029802322,17.0,2.1689538955688477,6.639999866485596,0.0,0.0,-0.15200309455394745,0.1764705926179886,29379.0,205.0,139.0
56 Nigeria (NG),BEV HDT,515000.0,154500.0,0.15248656272888184,0.018303846940398216,0.10999999940395355,0.032999999821186066,0.07000000029802322,12.0,3.527698040008545,18.709999084472656,0.0,0.0,-0.15200309455394745,0.25,53127.0,600.0,139.0
56 Nigeria (NG),BEV Bus,380000.0,114000.0,0.16365663707256317,0.019644657149910927,0.20000000298023224,0.05999999865889549,0.07000000029802322,18.0,3.786112070083618,19.93000030517578,0.0,0.0,-0.15200309455394745,0.1666666716337204,41932.0,500.0,139.0
56 Nigeria (NG),Bioethanol TWV,9999.0,9999.0,0.08259651064872742,0.020649127662181854,9999.0,9999.0,0.07000000029802322,7.0,0.7764071822166443,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
56 Nigeria (NG),Bioethanol LCV,55000.0,13750.0,0.33038604259490967,0.08259651064872742,0.07500000298023224,0.02250000089406967,0.07000000029802322,7.0,3.105628728866577,0.6000000238418579,-0.5299999713897705,0.0,-0.07400000095367432,0.4285714328289032,22720.0,0.0,0.0
56 Nigeria (NG),Bioethanol MDT,86000.0,21500.0,0.8723466396331787,0.21808665990829468,0.10599999874830246,0.03180000185966492,0.07000000029802322,17.0,8.200057983398438,6.639999866485596,0.25,0.0,-0.07400000095367432,0.1764705926179886,29379.0,0.0,0.0
56 Nigeria (NG),Bioethanol HDT,168000.0,50400.0,1.1911468505859375,0.2977867126464844,0.12999999523162842,0.039000000804662704,0.07000000029802322,12.0,11.19678020477295,18.709999084472656,0.0,0.0,-0.07400000095367432,0.25,53127.0,0.0,0.0
56 Nigeria (NG),Bioethanol Bus,190000.0,57000.0,1.7364709377288818,0.43411773443222046,0.25,0.07500000298023224,0.07000000029802322,18.0,16.322826385498047,19.93000030517578,0.0,0.0,-0.07400000095367432,0.1666666716337204,41932.0,0.0,0.0
56 Nigeria (NG),FCEV TWV,9999.0,9999.0,0.03856055438518524,0.00964013859629631,9999.0,9999.0,0.07000000029802322,7.0,0.3817645311355591,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,139.0
56 Nigeria (NG),FCEV LCV,190000.0,47500.0,0.15424221754074097,0.03856055438518524,0.07500000298023224,0.02250000089406967,0.07000000029802322,7.0,1.5270581245422363,0.6000000238418579,0.0,0.0,-0.28630000352859497,0.4285714328289032,22720.0,15.0,139.0
56 Nigeria (NG),FCEV MDT,351000.0,87750.0,0.34957462549209595,0.08739365637302399,0.10599999874830246,0.03180000185966492,0.07000000029802322,17.0,3.460925340652466,6.639999866485596,0.0,0.0,-0.28630000352859497,0.1764705926179886,29379.0,40.0,139.0
56 Nigeria (NG),FCEV HDT,548000.0,164400.0,0.5740051865577698,0.14350129663944244,0.12999999523162842,0.039000000804662704,0.07000000029802322,12.0,5.682875633239746,18.709999084472656,0.0,0.0,-0.28630000352859497,0.25,53127.0,75.0,139.0
56 Nigeria (NG),FCEV Bus,800000.0,240000.0,0.7921717762947083,0.19804294407367706,0.25,0.07500000298023224,0.07000000029802322,18.0,7.842809677124023,19.93000030517578,0.0,0.0,-0.28630000352859497,0.1666666716337204,41932.0,75.0,139.0
57 South Africa (SA),Petrol TWV,9999.0,9999.0,0.02624831162393093,0.006562077905982733,9999.0,9999.0,0.07000000029802322,7.0,0.8037093877792358,9999.0,0.0,62.74177932739258,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),Petrol LCV,55000.0,13750.0,0.11321432888507843,0.028303582221269608,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,3.4665627479553223,0.6000000238418579,-0.1899999976158142,230.82225036621094,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),Petrol MDT,86000.0,21500.0,0.28137409687042236,0.07034352421760559,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,8.615525245666504,6.639999866485596,0.10999999940395355,604.1669311523438,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),Petrol HDT,168000.0,50400.0,0.36776989698410034,0.09194247424602509,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,11.260919570922852,18.709999084472656,0.019999999552965164,781.7421875,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),Petrol Bus,190000.0,57000.0,0.545168399810791,0.13629209995269775,0.25,0.07500000298023224,0.07000000029802322,13.0,16.692768096923828,19.93000030517578,-0.03999999910593033,1177.3243408203125,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),Adv petrol TWV,10998.900390625,10998.900390625,0.01968623325228691,0.004921558313071728,9999.0,9999.0,0.07000000029802322,7.0,0.6027820110321045,9999.0,0.0,47.05633544921875,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),Adv petrol LCV,60500.0,15125.0,0.08491075038909912,0.02122768759727478,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,2.599921941757202,0.6000000238418579,0.0,173.11668395996094,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),Adv petrol MDT,94600.0,23650.0,0.21103057265281677,0.05275764316320419,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,6.461644172668457,6.639999866485596,0.0,453.12518310546875,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),Adv petrol HDT,184800.0,55440.0,0.27582743763923645,0.06895685940980911,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,8.44568920135498,18.709999084472656,0.0,586.306640625,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),Adv petrol Bus,209000.0,62700.0,0.40887629985809326,0.10221907496452332,0.25,0.07500000298023224,0.07000000029802322,13.0,12.519575119018555,19.93000030517578,0.0,882.9932250976562,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),Diesel TWV,9999.0,9999.0,0.01792401820421219,0.004481004551053047,9999.0,9999.0,0.07000000029802322,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),Diesel LCV,55000.0,13750.0,0.12745390832424164,0.03186347708106041,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,3.935776710510254,0.6000000238418579,0.009999999776482582,245.86021423339844,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),Diesel MDT,86000.0,21500.0,0.29182887077331543,0.07295721769332886,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,9.011674880981445,6.639999866485596,0.10000000149011612,611.4072265625,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),Diesel HDT,168000.0,50400.0,0.37939244508743286,0.09484811127185822,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,11.715639114379883,18.709999084472656,-0.20000000298023224,788.6195678710938,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),Diesel Bus,190000.0,57000.0,0.5658074617385864,0.1414518654346466,0.25,0.07500000298023224,0.07000000029802322,13.0,17.47213363647461,19.93000030517578,0.1899999976158142,1185.1534423828125,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),Adv diesel TWV,10998.900390625,10998.900390625,0.013443013653159142,0.0033607534132897854,9999.0,9999.0,0.07000000029802322,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),Adv diesel LCV,60500.0,15125.0,0.09559043496847153,0.023897608742117882,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,2.9518325328826904,0.6000000238418579,0.0,184.39515686035156,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),Adv diesel MDT,94600.0,23650.0,0.21887163817882538,0.054717909544706345,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,6.758756637573242,6.639999866485596,0.0,458.5554504394531,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),Adv diesel HDT,184800.0,55440.0,0.28454434871673584,0.07113608717918396,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,8.78672981262207,18.709999084472656,0.0,591.4646606445312,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),Adv diesel Bus,209000.0,62700.0,0.4243555963039398,0.10608889907598495,0.25,0.07500000298023224,0.07000000029802322,13.0,13.104101181030273,19.93000030517578,0.0,888.8650512695312,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),CNG/LPG TWV,9999.0,9999.0,0.01658185012638569,0.004145462531596422,9999.0,9999.0,0.07000000029802322,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),CNG/LPG LCV,55000.0,13750.0,0.15138816833496094,0.037847042083740234,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,3.487983226776123,0.6000000238418579,-0.10000000149011612,209.31146240234375,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),CNG/LPG MDT,86000.0,21500.0,0.44141340255737305,0.11035335063934326,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,10.170165061950684,6.639999866485596,-0.27000001072883606,624.965087890625,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),CNG/LPG HDT,168000.0,50400.0,0.5496412515640259,0.13741031289100647,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,12.663734436035156,18.709999084472656,-0.4000000059604645,768.5762939453125,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),CNG/LPG Bus,190000.0,57000.0,0.871418297290802,0.2178545743227005,0.25,0.07500000298023224,0.07000000029802322,13.0,20.077478408813477,19.93000030517578,0.09000000357627869,1219.382080078125,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),PHEV TWV,9999.0,9999.0,0.020867545157670975,0.005216886289417744,9999.0,9999.0,0.07000000029802322,7.0,0.6443897485733032,9999.0,0.0,44.5775032043457,-0.0892999991774559,0.4285714328289032,9999.0,0.25,139.0
57 South Africa (SA),PHEV LCV,101000.0,25250.0,0.0834701806306839,0.020867545157670975,0.05999999865889549,0.017999999225139618,0.07000000029802322,18.0,2.577558994293213,0.6000000238418579,0.0,178.3100128173828,-0.0892999991774559,0.1666666716337204,22720.0,20.0,139.0
57 South Africa (SA),PHEV MDT,123000.0,30750.0,0.22722141444683075,0.05680535361170769,0.0949999988079071,0.02850000001490116,0.07000000029802322,20.0,7.016597270965576,6.639999866485596,0.0,501.2718811035156,-0.0892999991774559,0.15000000596046448,29379.0,51.25,139.0
57 South Africa (SA),PHEV HDT,515000.0,154500.0,0.3511238694190979,0.08778096735477448,0.10999999940395355,0.032999999821186066,0.07000000029802322,16.0,10.842704772949219,18.709999084472656,0.0,762.7269897460938,-0.0892999991774559,0.1875,53127.0,150.0,139.0
57 South Africa (SA),PHEV Bus,380000.0,114000.0,0.4008471667766571,0.10021179169416428,0.20000000298023224,0.05999999865889549,0.07000000029802322,13.0,12.37816047668457,19.93000030517578,0.0,866.0819091796875,-0.0892999991774559,0.23076923191547394,41932.0,125.0,139.0
57 South Africa (SA),BEV TWV,9999.0,9999.0,0.01157452818006277,0.0008417211356572807,9999.0,9999.0,0.07000000029802322,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,139.0
57 South Africa (SA),BEV LCV,101000.0,25250.0,0.02314905636012554,0.005408658180385828,0.05999999865889549,0.017999999225139618,0.07000000029802322,18.0,1.042409896850586,0.6000000238418579,0.0,0.0,-0.15200309455394745,0.1666666716337204,22720.0,80.0,139.0
57 South Africa (SA),BEV MDT,123000.0,30750.0,0.04816649854183197,0.011253854259848595,0.0949999988079071,0.02850000001490116,0.07000000029802322,20.0,2.1689538955688477,6.639999866485596,0.0,0.0,-0.15200309455394745,0.15000000596046448,29379.0,205.0,139.0
57 South Africa (SA),BEV HDT,515000.0,154500.0,0.07834047079086304,0.018303846940398216,0.10999999940395355,0.032999999821186066,0.07000000029802322,16.0,3.527698040008545,18.709999084472656,0.0,0.0,-0.15200309455394745,0.1875,53127.0,600.0,139.0
57 South Africa (SA),BEV Bus,380000.0,114000.0,0.08407913148403168,0.019644657149910927,0.20000000298023224,0.05999999865889549,0.07000000029802322,13.0,3.786112070083618,19.93000030517578,0.0,0.0,-0.15200309455394745,0.23076923191547394,41932.0,500.0,139.0
57 South Africa (SA),Bioethanol TWV,9999.0,9999.0,0.08259651064872742,0.020649127662181854,9999.0,9999.0,0.07000000029802322,7.0,0.7764071822166443,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
57 South Africa (SA),Bioethanol LCV,55000.0,13750.0,0.33038604259490967,0.08259651064872742,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,3.105628728866577,0.6000000238418579,-0.44999998807907104,0.0,-0.07400000095367432,0.1666666716337204,22720.0,0.0,0.0
57 South Africa (SA),Bioethanol MDT,86000.0,21500.0,0.8723466396331787,0.21808665990829468,0.10599999874830246,0.03180000185966492,0.07000000029802322,20.0,8.200057983398438,6.639999866485596,0.07000000029802322,0.0,-0.07400000095367432,0.15000000596046448,29379.0,0.0,0.0
57 South Africa (SA),Bioethanol HDT,168000.0,50400.0,1.1911468505859375,0.2977867126464844,0.12999999523162842,0.039000000804662704,0.07000000029802322,16.0,11.19678020477295,18.709999084472656,0.0,0.0,-0.07400000095367432,0.1875,53127.0,0.0,0.0
57 South Africa (SA),Bioethanol Bus,190000.0,57000.0,1.7364709377288818,0.43411773443222046,0.25,0.07500000298023224,0.07000000029802322,13.0,16.322826385498047,19.93000030517578,0.0,0.0,-0.07400000095367432,0.23076923191547394,41932.0,0.0,0.0
57 South Africa (SA),FCEV TWV,9999.0,9999.0,0.03856055438518524,0.00964013859629631,9999.0,9999.0,0.07000000029802322,7.0,0.3817645311355591,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,139.0
57 South Africa (SA),FCEV LCV,190000.0,47500.0,0.15424221754074097,0.03856055438518524,0.07500000298023224,0.02250000089406967,0.07000000029802322,18.0,1.5270581245422363,0.6000000238418579,0.0,0.0,-0.28630000352859497,0.1666666716337204,22720.0,15.0,139.0
